"id","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","host_listing_count","availability_365"
4828807,24860409,"Jasmin","Queens","Long Island City",40.747778261059715,-73.95028329713523,"Private room",80,1,0,"",,1,0
629072,1546306,"Rose","Manhattan","Chelsea",40.752485724829704,-73.99807189888,"Entire home/apt",320,2,58,"2014-12-30",2.0,2,183
1636272,538806,"Benji","Brooklyn","Williamsburg",40.71833890641342,-73.95599716054765,"Entire home/apt",225,1,41,"2014-12-15",2.6,2,52
522240,1031663,"Marissa","Brooklyn","Clinton Hill",40.6801222209252,-73.9599736040788,"Entire home/apt",115,1,20,"2014-10-07",0.9,1,252
741509,3744820,"Vincenette","Manhattan","East Village",40.72605746360757,-73.9832707264611,"Private room",110,3,41,"2014-12-07",1.6,2,365
141541,688228,"Kenneth","Queens","Sunnyside",40.742876195942074,-73.92365122114549,"Entire home/apt",110,5,2,"2014-05-12",0.0,1,365
2135754,7793849,"Dain","Manhattan","Greenwich Village",40.72934069267693,-73.99982541590036,"Entire home/apt",209,1,2,"2014-10-14",0.5,1,99
699645,3525826,"Yessenia","Manhattan","Washington Heights",40.84669955133957,-73.93628249981796,"Private room",50,6,23,"2014-11-09",0.9,3,354
1284246,6079166,"George","Queens","Flushing",40.75702900561605,-73.81550525962686,"Private room",75,2,41,"2014-11-03",2.3,6,365
4707159,529546,"Aditi","Manhattan","Hell's Kitchen",40.76688736130839,-73.98611549591446,"Private room",125,1,0,"",,2,8
4420934,7261878,"Jason","Manhattan","Upper West Side",40.792763251174655,-73.97458988836925,"Entire home/apt",149,1,3,"2014-12-08",1.8,1,46
1486699,2168671,"Mihai","Manhattan","Chelsea",40.74356114586877,-74.00449546968723,"Entire home/apt",190,4,0,"",,1,365
1628878,4166577,"Glenn","Manhattan","Upper East Side",40.7803353783979,-73.94788203375069,"Entire home/apt",140,2,34,"2014-12-19",2.1,1,209
1421202,7456586,"Kitty","Brooklyn","Williamsburg",40.714488695613376,-73.95926346427022,"Entire home/apt",250,5,9,"2013-12-26",0.5,1,186
1702753,5668786,"Eng & Ed","Manhattan","Hell's Kitchen",40.76573268155765,-73.98378947763102,"Entire home/apt",120,1,58,"2014-12-26",3.8,3,147
1578114,8388032,"Sam","Manhattan","Kips Bay",40.74462520852651,-73.97536963407073,"Private room",120,3,1,"2014-11-13",0.6,1,181
2069359,347642,"Pam & Jullien","Brooklyn","Bedford-Stuyvesant",40.67828411079875,-73.92965368000127,"Private room",89,2,21,"2014-12-28",2.1,3,357
1310990,7125290,"Taresh","Manhattan","Noho",40.72610615253294,-73.99319189459848,"Entire home/apt",250,1,3,"2013-09-23",0.2,1,237
613528,2518984,"Historic Harlem","Manhattan","Harlem",40.81726274057326,-73.94583484852943,"Entire home/apt",100,2,4,"2014-12-12",0.2,2,241
4315504,22403144,"Evergy","Queens","Ozone Park",40.67708383450088,-73.85090598212865,"Private room",69,1,2,"2014-12-08",1.0,1,365
34469,148891,"Erin","Brooklyn","Bedford-Stuyvesant",40.693324535648394,-73.94510030080812,"Entire home/apt",135,5,52,"2013-11-06",1.0,1,302
1830318,216588,"Kathleen","Brooklyn","Greenpoint",40.73514751110043,-73.95328383651908,"Entire home/apt",135,3,2,"2014-05-21",0.1,1,183
3072772,6098562,"Flora","Brooklyn","Greenpoint",40.73122058135279,-73.95323971115562,"Entire home/apt",100,7,2,"2014-07-07",0.3,1,222
2608826,13361180,"Peggy Northrop","Brooklyn","Fort Greene",40.685768435863004,-73.9725882507513,"Entire home/apt",175,2,17,"2014-11-09",1.9,1,274
4837060,16066334,"Laura","Manhattan","Gramercy Park",40.736020953016435,-73.97825627937648,"Entire home/apt",250,1,0,"",,1,21
168497,803084,"Andrea","Brooklyn","Bay Ridge",40.63006196965469,-74.01474095008363,"Private room",45,5,25,"2014-06-13",0.6,1,320
4411691,22304153,"Yulia","Manhattan","Upper East Side",40.78291231021791,-73.94722939853978,"Private room",115,1,1,"2014-11-12",0.6,3,365
3234446,16089485,"Rob","Brooklyn","Downtown Brooklyn",40.689122030921,-73.98604419362289,"Entire home/apt",250,1,0,"",,1,186
4696123,24277080,"Nigel","Brooklyn","Bedford-Stuyvesant",40.68440706810909,-73.93516173435226,"Entire home/apt",120,1,0,"",,2,365
3952996,4655878,"Martin","Brooklyn","Boerum Hill",40.68728879410804,-73.98394344401062,"Entire home/apt",200,1,1,"2014-10-06",0.3,1,365
23501,63318,"Meka","Manhattan","Washington Heights",40.83927035347513,-73.94281334635886,"Private room",65,2,68,"2012-11-01",1.2,1,1
3193035,7856644,"Katie","Brooklyn","Gowanus",40.67046291059121,-73.98704670098184,"Entire home/apt",70,1,19,"2014-12-08",2.8,1,241
251882,1321402,"""Thomas","Brooklyn","Bedford-Stuyvesant",40.68283013559707,-73.921296272902,"Private room",150,2,13,"2013-06-17",0.3,1,335
4511745,4856412,"Jake","Manhattan","Gramercy Park",40.73610478235331,-73.97917239150378,"Entire home/apt",200,1,0,"",,1,365
1399557,7559213,"Johnny","Manhattan","East Village",40.72735261120218,-73.98894244496722,"Private room",129,2,31,"2014-12-08",1.9,3,360
1763863,3229479,"Alex","Manhattan","Greenwich Village",40.72720198973319,-73.99873287609041,"Entire home/apt",145,3,23,"2014-12-09",1.6,1,317
791191,4167581,"Carl","Manhattan","West Village",40.729911129365746,-74.00253052376024,"Entire home/apt",195,4,36,"2014-12-07",1.8,1,337
1759292,4911769,"Sarah","Manhattan","East Village",40.73266854883105,-73.98772735497838,"Private room",136,5,7,"2014-12-12",0.9,1,365
240519,946224,"Zahra & Clynt","Brooklyn","Crown Heights",40.66526003574784,-73.95033005124776,"Private room",110,1,3,"2013-08-01",0.1,3,352
2021451,10389651,"Max","Manhattan","Alphabet City",40.73000583652173,-73.97977359841629,"Entire home/apt",175,3,0,"",,1,365
977464,5348255,"Lauren","Manhattan","West Village",40.73685077258439,-74.01101243597229,"Private room",140,1,72,"2014-12-13",3.4,3,357
4616547,21789349,"Davi","Queens","Long Island City",40.747022131248606,-73.94882370432055,"Private room",100,1,0,"",,3,365
4357987,22727798,"Roman","Queens","Whitestone",40.777453783004255,-73.78348315496955,"Entire home/apt",85,2,2,"2014-12-29",1.0,1,363
271003,1418427,"Kelly","Manhattan","Upper East Side",40.76975086051607,-73.9599390217495,"Shared room",65,2,5,"2014-12-01",0.1,2,356
3911775,17160944,"Naor","Manhattan","Midtown",40.760882777351505,-73.98717151473873,"Entire home/apt",300,5,2,"2014-12-30",0.5,1,111
816779,55021,"Sascha","Manhattan","Chinatown",40.71823730452529,-73.99317883975003,"Private room",145,10,17,"2014-08-20",0.7,3,272
4190002,21737730,"Fay","Brooklyn","Bay Ridge",40.62320838661329,-74.03012883957172,"Entire home/apt",120,7,0,"",,1,365
3039919,7171968,"Addie","Brooklyn","Crown Heights",40.669902655486915,-73.94392126826173,"Private room",60,7,0,"",,1,208
2243125,11447256,"Ht","Queens","Forest Hills",40.73404044786074,-73.85829076688562,"Private room",90,1,0,"",,2,365
311356,142147,"Richard","Queens","Ridgewood",40.70143028281048,-73.91086780361817,"Private room",54,1,34,"2014-12-19",1.0,1,309
4439679,4118230,"Kristin And Alexander","Brooklyn","Williamsburg",40.709690539376375,-73.96702900615155,"Entire home/apt",150,1,1,"2014-11-30",0.9,1,38
882441,2264554,"Roger","Manhattan","Chelsea",40.7435061830947,-73.99401635262652,"Entire home/apt",70,1,21,"2014-12-08",0.9,1,11
816907,4261878,"Ido","Manhattan","Alphabet City",40.72209188936308,-73.98268133483579,"Entire home/apt",169,1,18,"2014-12-29",0.7,1,11
2380421,12160579,"Federico","Brooklyn","Sunset Park",40.651161558246926,-74.00600629943811,"Private room",80,1,0,"",,1,298
2070612,3457418,"Ekwa","Brooklyn","Boerum Hill",40.683963801435254,-73.97975849207695,"Private room",110,3,7,"2014-11-08",0.9,2,351
2022958,195168,"Raees","Manhattan","Hell's Kitchen",40.76708517703196,-73.98577361637815,"Entire home/apt",300,2,7,"2014-11-30",0.6,1,0
4350804,22584324,"Alexa","Manhattan","East Harlem",40.80769327795196,-73.93851784630776,"Entire home/apt",175,1,0,"",,1,365
4440325,4337113,"Omar","Manhattan","Nolita",40.723678826217025,-73.99363465006397,"Private room",99,2,1,"2014-12-23",1,3,365
4875111,25067295,"Craig","Manhattan","Gramercy Park",40.73476246835045,-73.98179128018202,"Entire home/apt",1000,1,0,"",,1,12
2249353,11488122,"Enrique","Manhattan","Murray Hill",40.748980781374705,-73.97877742419954,"Private room",100,1,8,"2014-11-04",1.1,1,365
742026,132132,"Rachel","Manhattan","Nolita",40.7228970858431,-73.99574276823199,"Entire home/apt",179,4,17,"2014-11-02",0.7,4,365
3068072,15613531,"Manon","Queens","Astoria",40.76119234636012,-73.92129759539183,"Private room",75,1,0,"",,1,206
3883020,12556197,"Rez","Brooklyn","Crown Heights",40.66856357466377,-73.95619210316937,"Entire home/apt",85,2,3,"2014-11-30",0.9,2,187
3264684,8830645,"Kevin","Brooklyn","Carroll Gardens",40.68120457271536,-74.00115687506923,"Entire home/apt",300,3,1,"2014-08-11",0.2,1,189
3980324,3659718,"Rosa","Manhattan","Midtown East",40.75347276278812,-73.97221889176785,"Entire home/apt",89,1,9,"2014-12-22",2.2,6,317
823245,4322418,"Jirina","Manhattan","Washington Heights",40.860272697719246,-73.92751942834077,"Private room",45,21,0,"",,1,335
1134369,2494945,"Naima","Brooklyn","Flatbush",40.65427768612341,-73.96027459080229,"Private room",60,2,26,"2014-11-16",1.3,2,364
1004291,5355398,"Durell","Brooklyn","East New York",40.67193900012474,-73.88528557049602,"Entire home/apt",85,2,31,"2014-12-29",3.9,1,334
4400858,8629271,"Alex","Manhattan","Chelsea",40.744196709045774,-73.99557602096631,"Shared room",100,1,0,"",,1,365
3360707,16954768,"Hugo","Manhattan","Harlem",40.81980892259342,-73.9541752700763,"Private room",45,1,23,"2014-12-20",3.6,3,348
641012,3064304,"Richard","Brooklyn","Bedford-Stuyvesant",40.684349448140935,-73.92424398004464,"Private room",145,1,2,"2014-12-07",0.1,1,364
4402422,4021487,"Becks & Sina","Manhattan","East Village",40.72823368791607,-73.9832013211491,"Entire home/apt",325,1,2,"2014-12-08",1.7,2,361
3969240,2241652,"Raj","Manhattan","Hell's Kitchen",40.76177862955445,-73.99131747583232,"Private room",140,1,1,"2014-12-01",0.9,1,365
4764090,639735,"Daniel","Queens","Astoria",40.76103737499697,-73.91336890805205,"Entire home/apt",85,2,0,"",,1,326
313849,1613102,"Sergio","Manhattan","East Village",40.726794091333254,-73.98818178733694,"Entire home/apt",140,2,113,"2014-12-23",3.3,2,349
593350,555167,"Jessica","Brooklyn","Bushwick",40.69909745128063,-73.91420724554139,"Entire home/apt",95,2,4,"2014-07-01",0.2,1,273
2545184,4096786,"Nicolas","The Bronx","Fordham",40.87604923072734,-73.88047090161507,"Private room",70,1,0,"",,1,365
450715,2050523,"Dario","Manhattan","Times Square/Theatre District",40.75779504028112,-73.98251022259974,"Entire home/apt",260,2,20,"2014-12-15",2.6,1,193
4440374,4712193,"Zeinab","Manhattan","West Village",40.73610120155087,-74.00382225745525,"Entire home/apt",165,1,0,"",,1,365
1773018,9311863,"Cathy","Manhattan","West Village",40.73124668074325,-74.00402351845447,"Entire home/apt",235,2,6,"2014-11-03",0.4,1,217
4249131,12534414,"Regina","Manhattan","West Village",40.73929821428503,-74.00178408025062,"Entire home/apt",99,1,12,"2014-12-21",5.6,1,331
892210,4741190,"Henry","Brooklyn","East New York",40.66460803663397,-73.881612565805,"Private room",100,8,3,"2014-10-05",0.2,2,365
4678568,24195428,"Maireni","Brooklyn","Crown Heights",40.668109481166255,-73.93393435393664,"Private room",55,1,2,"2014-12-25",2,1,358
4637019,14722187,"Cristian","Manhattan","Harlem",40.80112111970977,-73.95437866616216,"Entire home/apt",70,5,0,"",,1,27
785097,4137840,"Angie","The Bronx","Melrose",40.82260618095831,-73.91525800986685,"Private room",65,4,5,"2014-12-13",0.2,1,364
2328686,11895924,"Nora","Brooklyn","Bushwick",40.68275973859907,-73.90706355419084,"Entire home/apt",85,1,20,"2014-12-14",2.7,2,365
839116,3494604,"James","Brooklyn","Bushwick",40.704386265537,-73.92065130848695,"Entire home/apt",199,1,40,"2014-11-10",1.9,3,365
1467025,5317367,"Louisa","Manhattan","Chinatown",40.709942158206125,-73.99102654135284,"Entire home/apt",160,3,2,"2014-11-21",0.1,1,363
3749338,733286,"Doug","Manhattan","West Village",40.732085264378135,-74.00811835605344,"Entire home/apt",250,3,0,"",,1,130
302445,1557541,"Dominique","Manhattan","Upper West Side",40.801044583156724,-73.96932751294894,"Entire home/apt",550,7,11,"2014-11-02",0.3,3,217
4613154,23899573,"Oscar","Manhattan","Hell's Kitchen",40.76679406268226,-73.98598121442724,"Entire home/apt",150,3,1,"2015-01-02",1,1,19
222249,356114,"Carol","Brooklyn","Williamsburg",40.718921875928594,-73.95903985044274,"Entire home/apt",225,2,9,"2013-10-23",0.2,1,307
2260320,11052635,"Eliane","Manhattan","West Village",40.73446957049476,-74.00182361188261,"Entire home/apt",3200,1,0,"",,1,319
3836189,9314076,"Naeem","Brooklyn","Bedford-Stuyvesant",40.6929118691754,-73.95142074878407,"Private room",80,1,0,"",,1,119
2540031,311286,"Helene","Brooklyn","Crown Heights",40.66967960360186,-73.93859837740291,"Private room",80,1,2,"2014-09-13",0.4,10,309
1183236,6472794,"Joel","Queens","Sunnyside",40.749400018776406,-73.91435566822365,"Private room",95,1,0,"",,1,245
151916,731119,"Omar","Brooklyn","Bedford-Stuyvesant",40.69929793097339,-73.9469399177464,"Private room",60,6,61,"2014-11-14",1.8,1,364
265756,61299,"Maria","Brooklyn","Williamsburg",40.71135515759121,-73.96107340114182,"Private room",60,5,1,"2013-09-09",0.1,2,365
4885240,210602,"Deepen","Manhattan","Flatiron District",40.73931751281564,-73.99031576450982,"Entire home/apt",300,1,0,"",,1,3
501024,1520699,"Space 347","Brooklyn","Williamsburg",40.708465319016724,-73.95596762218881,"Private room",79,1,7,"2013-11-22",0.3,4,210
3129884,15788742,"Daniel","Manhattan","Harlem",40.81409095514231,-73.94131894029013,"Entire home/apt",80,3,6,"2014-12-05",1.6,3,338
3883423,20079549,"Hyunsu","Manhattan","Midtown",40.749199506088196,-73.98520542198463,"Private room",110,1,5,"2014-12-14",2.5,2,298
287920,503437,"Dina","Brooklyn","Williamsburg",40.71367800146754,-73.95081397086632,"Private room",91,14,1,"2012-11-04",0.0,3,352
1109978,489448,"Tina","Brooklyn","Bushwick",40.69722422382002,-73.93663221107124,"Private room",60,3,14,"2014-10-29",0.7,2,336
4493937,3426480,"Robin","Brooklyn","Bedford-Stuyvesant",40.68157359664924,-73.94492157688983,"Entire home/apt",99,1,1,"2014-11-23",0.7,1,364
3393798,8597778,"Nadine","Manhattan","West Village",40.73817089739059,-74.00274451953854,"Entire home/apt",300,7,1,"2014-08-21",0.2,1,188
686519,3516155,"Catherine","Brooklyn","Crown Heights",40.66565606608841,-73.94574085933448,"Entire home/apt",115,4,31,"2014-11-30",1.7,1,361
452012,2242776,"Michael","Manhattan","Morningside Heights",40.807395527322164,-73.95837439223205,"Entire home/apt",150,3,24,"2014-11-02",0.8,1,343
2640467,1570348,"Clare","Brooklyn","Crown Heights",40.672649008811995,-73.94849978943174,"Private room",60,1,10,"2014-12-09",1.3,1,145
4688242,24042913,"Anita","Manhattan","Civic Center",40.71342777826966,-74.00524642728826,"Entire home/apt",230,3,0,"",,1,313
2521794,6083377,"Lexi","Manhattan","Midtown East",40.75216781834488,-73.96881023405382,"Private room",100,2,5,"2014-06-04",0.6,3,212
4285634,20871377,"Mauricio","Manhattan","Financial District",40.70477143672508,-74.00668467247787,"Entire home/apt",299,6,0,"",,1,365
2072212,7228003,"Kevin","Brooklyn","Clinton Hill",40.693596681157295,-73.9642960218238,"Private room",130,2,1,"2014-01-03",0.1,1,358
977858,5350211,"Romain","Manhattan","West Village",40.734097782520664,-74.00318924095806,"Entire home/apt",205,4,46,"2014-12-13",2.2,1,11
4314465,52677,"Jessica","Manhattan","East Harlem",40.79658750004198,-73.9503778240183,"Private room",140,2,0,"",,1,90
1150895,4426018,"Hollie","Brooklyn","Greenpoint",40.727406052313086,-73.94069623653773,"Entire home/apt",175,2,41,"2014-12-28",2.1,1,364
3619705,18237509,"Niki","Manhattan","Flatiron District",40.74042527439899,-73.99057855772057,"Entire home/apt",190,1,2,"2014-12-08",0.6,2,365
2243924,11461599,"Zach","Manhattan","Upper West Side",40.769339223482476,-73.98501829354494,"Entire home/apt",245,1,0,"",,1,365
2802268,5899154,"Ritamisa","Queens","The Rockaways",40.57767696663341,-73.83829193527258,"Entire home/apt",150,1,20,"2014-11-23",2.7,1,365
1404457,7579679,"Martha","Brooklyn","Bushwick",40.698751741607936,-73.922904640153,"Private room",40,5,1,"2014-08-26",0.2,1,128
3124493,15621412,"Lori","Brooklyn","Clinton Hill",40.68937571093478,-73.96587140467032,"Entire home/apt",199,1,17,"2014-12-09",2.5,7,359
3174753,16099170,"Sary","Manhattan","Morningside Heights",40.80634551058212,-73.96539852665964,"Private room",100,1,0,"",,1,194
179234,684129,"J. Ellie","Manhattan","Harlem",40.80147498379998,-73.9589484670748,"Entire home/apt",135,6,33,"2014-10-10",0.8,2,365
3820121,19623390,"Rick","Manhattan","Kips Bay",40.743481529757815,-73.975401959911,"Entire home/apt",199,1,0,"",,1,122
2476516,12583272,"Fa","Brooklyn","Bushwick",40.70794723903161,-73.92300444649582,"Private room",55,21,0,"",,1,283
2445515,8552515,"Nokomis","Brooklyn","Bedford-Stuyvesant",40.68667075976763,-73.94712799877782,"Entire home/apt",85,4,1,"2014-09-28",0.3,1,287
3764133,19280832,"Julien","Manhattan","Kips Bay",40.741574694077414,-73.97336746059027,"Entire home/apt",160,1,2,"2014-09-07",0.5,1,128
1542631,4393365,"Baptiste","Manhattan","East Harlem",40.794587618314175,-73.93578540808642,"Private room",70,2,26,"2014-12-13",1.6,1,174
113945,275582,"Natalia","Manhattan","Hell's Kitchen",40.758348882077016,-73.99193416520195,"Private room",155,2,49,"2014-11-16",1.1,3,359
1110699,6096998,"Taraka","Brooklyn","Bedford-Stuyvesant",40.68434776129241,-73.9515874410469,"Private room",59,1,6,"2014-10-14",0.4,1,251
4616131,23787819,"Rosie","Manhattan","Midtown East",40.75522149624684,-73.97425152921245,"Shared room",75,1,4,"2014-12-29",4,3,195
1355066,2347313,"Isabella","Brooklyn","Williamsburg",40.711359160486246,-73.96466354594968,"Entire home/apt",150,1,13,"2014-12-14",0.8,1,70
82428,448646,"Orly","Manhattan","Upper East Side",40.78301066290915,-73.95232193757136,"Entire home/apt",190,5,19,"2013-08-23",0.4,1,120
1511303,1354796,"Natasha","Brooklyn","Flatbush",40.648820433955095,-73.9625312867153,"Private room",55,5,23,"2014-11-28",1.4,7,364
786105,3494604,"James","Brooklyn","Bushwick",40.70469946853063,-73.92060001980535,"Private room",85,1,7,"2013-09-07",0.3,3,365
4645264,12783496,"Alessandro","Brooklyn","Crown Heights",40.674035575150256,-73.95799289027794,"Private room",55,1,0,"",,1,91
63154,105155,"Asha","Brooklyn","Crown Heights",40.678883117285636,-73.950896592227,"Private room",45,6,13,"2014-10-01",0.3,1,278
4776342,2157003,"Brian","Manhattan","Midtown East",40.756947167981025,-73.97075786198077,"Entire home/apt",135,4,0,"",,1,0
1920151,9953871,"Eve","Manhattan","Financial District",40.71015359695742,-74.01540643140676,"Entire home/apt",150,1,0,"",,1,365
4829321,1623844,"Ashley","Manhattan","Hell's Kitchen",40.76828274144578,-73.99526021148775,"Entire home/apt",300,1,0,"",,1,1
3411721,8182126,"Maggie","Brooklyn","Greenpoint",40.72027796104925,-73.94760801462478,"Private room",95,1,0,"",,1,166
458154,2268393,"Javier","Brooklyn","Williamsburg",40.70609754441065,-73.94530879408453,"Private room",59,2,13,"2014-12-22",0.4,2,355
32291,95639,"Doug & Claudia","Manhattan","Upper East Side",40.77953393726197,-73.95342142912874,"Entire home/apt",185,6,152,"2014-12-09",2.8,1,84
1525994,6489877,"Liz & Kyle","Brooklyn","Williamsburg",40.71177869165766,-73.93855114394731,"Private room",85,2,59,"2014-12-29",3.9,1,177
791223,1601664,"Junior","Manhattan","East Harlem",40.79734508123406,-73.93934186673528,"Private room",90,1,15,"2014-12-07",0.6,3,330
171647,535621,"Christine","Manhattan","Alphabet City",40.725046752133416,-73.97663955910758,"Entire home/apt",110,3,9,"2013-06-11",0.2,2,46
925458,962093,"Lisa","Brooklyn","Clinton Hill",40.69358193678767,-73.96404930932817,"Private room",100,1,0,"",,3,365
3907520,14656824,"Gabriella & Luis","Brooklyn","Bedford-Stuyvesant",40.69613608051232,-73.93670964075073,"Private room",80,5,5,"2014-11-13",1.4,2,362
3839365,19779617,"Rotoina","Brooklyn","Bedford-Stuyvesant",40.689542128237086,-73.9370527401031,"Entire home/apt",99,3,5,"2014-12-14",2.3,2,353
3889997,3150902,"David","Manhattan","Chelsea",40.74053855491609,-73.99980309551289,"Entire home/apt",375,1,0,"",,1,115
2283657,9722460,"Michael","Manhattan","Flatiron District",40.73910566795943,-73.98930958603638,"Private room",400,1,0,"",,1,316
921398,4658655,"Ann Marie","Queens","Astoria",40.76138925683638,-73.92701896487506,"Entire home/apt",100,2,1,"2013-07-20",0.1,2,93
3833941,4731029,"Lili","Brooklyn","Crown Heights",40.67371790417001,-73.95817199685388,"Private room",45,3,1,"2014-09-08",0.3,1,120
4643163,2343287,"Daniel","Manhattan","East Harlem",40.80526436250482,-73.93751266994748,"Entire home/apt",647,1,0,"",,2,185
4582125,2522153,"Melissa","Brooklyn","Park Slope",40.66803845679548,-73.982347992986,"Private room",150,1,0,"",,2,183
825852,2945619,"Sunil","Manhattan","Hamilton Heights",40.83037058257354,-73.94475654886405,"Private room",81,1,0,"",,1,246
805312,4239357,"A. Oliver","Manhattan","Harlem",40.80264300189627,-73.94400225860974,"Entire home/apt",135,5,21,"2014-09-24",0.9,1,365
439263,2182194,"Malik","Manhattan","Hamilton Heights",40.8267205492802,-73.94535515983993,"Private room",97,7,0,"",,1,365
4263835,21782731,"Marley","Brooklyn","Midwood",40.62609189926246,-73.95734966986583,"Private room",60,1,0,"",,2,364
1470616,1550499,"Chelsea","Brooklyn","Bushwick",40.69076603641441,-73.9050983021349,"Entire home/apt",95,2,11,"2014-12-11",1.3,1,358
3626964,5562476,"Katerina","Manhattan","Chelsea",40.7504784963914,-73.9960217289527,"Entire home/apt",180,5,0,"",,1,154
1115274,6002631,"Alison","Manhattan","Upper West Side",40.7874621335463,-73.97486449333233,"Shared room",130,1,45,"2014-12-01",2.2,2,345
3009291,1563507,"Kiriath","Brooklyn","Park Slope",40.67043970626969,-73.98421867972823,"Entire home/apt",120,2,3,"2014-08-28",0.4,1,212
4738271,24460999,"Maria Mercedes","Brooklyn","Greenpoint",40.72377797054122,-73.93897240715518,"Entire home/apt",200,1,0,"",,1,3
4172534,19343958,"Kristen","Manhattan","Hamilton Heights",40.82607078836804,-73.9470803257503,"Private room",40,5,1,"2014-10-02",0.3,1,79
4414634,13241955,"Gloria","Brooklyn","Greenwood Heights",40.646974260045795,-73.98473641598974,"Private room",70,2,1,"2014-11-25",0.8,3,365
3987858,16070219,"Angela","Manhattan","Hamilton Heights",40.824477494263405,-73.95236819773312,"Entire home/apt",135,6,1,"2014-09-09",0.3,1,101
776605,290104,"Jonathan","Manhattan","Chelsea",40.74585533405946,-73.99501656870484,"Entire home/apt",275,4,22,"2014-11-08",1.0,3,347
3484310,1329986,"Russ & Friends","Brooklyn","Bushwick",40.690348334241435,-73.90928033560404,"Shared room",28,1,9,"2014-12-05",1.9,28,364
5489,8178,"Sandye","Brooklyn","Park Slope",40.66934924623481,-73.98705435633735,"Entire home/apt",145,1,185,"2014-12-15",2.7,2,295
3414045,3518604,"Burak","Manhattan","Upper West Side",40.796818501172005,-73.96146084308512,"Private room",100,1,0,"",,1,365
276501,1442778,"Nitzan","Brooklyn","Park Slope",40.68275875306658,-73.97780333611499,"Entire home/apt",195,3,4,"2014-10-22",0.2,1,245
4545756,23568514,"Maria","Brooklyn","Sunset Park",40.646542277808976,-74.01210110590345,"Private room",50,1,0,"",,1,358
3506423,17655093,"Ali","Manhattan","Kips Bay",40.73141212362221,-73.9790516216414,"Private room",90,7,3,"2014-09-23",0.6,4,0
4315606,1402709,"Tuya","Manhattan","Upper East Side",40.77576739689282,-73.94568165368679,"Shared room",65,1,13,"2014-12-26",4.6,2,361
3581881,2702011,"Jessica","Manhattan","Kips Bay",40.745437125279686,-73.98044829760667,"Entire home/apt",275,2,0,"",,1,365
3218381,839178,"Laura","Manhattan","Alphabet City",40.72289962053769,-73.98468682114711,"Shared room",75,1,38,"2014-12-29",5.4,2,174
801058,3697007,"Christina","Brooklyn","Kensington",40.64524552337362,-73.97387001546645,"Entire home/apt",79,2,101,"2014-12-21",4.1,1,319
990648,4109030,"Colin","Brooklyn","Williamsburg",40.71202617256641,-73.96224936618613,"Private room",69,5,4,"2014-06-16",0.2,1,309
3099879,1471361,"Melissa","Brooklyn","Bedford-Stuyvesant",40.69325903294702,-73.94914481395226,"Entire home/apt",85,2,1,"2014-11-16",0.6,1,363
4494795,23031347,"Alexandre","Manhattan","Midtown East",40.75666337755541,-73.96870672016303,"Entire home/apt",140,1,1,"2014-11-11",0.6,1,181
4157964,1406220,"Carlos","Manhattan","Hell's Kitchen",40.76093895389765,-73.99381814784904,"Entire home/apt",250,3,0,"",,2,59
4702264,24208781,"Basri Hakan","Manhattan","Upper West Side",40.79831836059781,-73.95886986889015,"Private room",75,1,0,"",,2,7
4476668,12367986,"Kristin","Brooklyn","Boerum Hill",40.68663473759019,-73.98026050223187,"Entire home/apt",225,3,0,"",,1,365
1467386,7859882,"Iris","Manhattan","Battery Park City",40.71104397061304,-74.01761672721284,"Entire home/apt",200,1,1,"2014-06-19",0.2,1,175
1415757,7628501,"Kyle","Manhattan","Upper West Side",40.78668633392767,-73.96783666405176,"Entire home/apt",120,4,12,"2014-06-26",0.8,1,343
4658907,9453948,"Matt","Manhattan","Upper West Side",40.78425665617026,-73.97733475853472,"Shared room",44,1,2,"2014-12-16",2,3,184
2045194,10328787,"Manuel","Manhattan","Upper West Side",40.780276833447154,-73.97900308074878,"Entire home/apt",150,3,1,"2014-12-27",1,1,120
737075,2333904,"Stephanie","Manhattan","Alphabet City",40.723203803418244,-73.97927212861082,"Private room",85,3,33,"2014-09-11",1.3,3,262
1089143,5267946,"Claudia","Manhattan","Greenwich Village",40.73454428003675,-73.99318008594594,"Entire home/apt",295,3,2,"2014-12-29",0.1,1,123
2531563,1445729,"Cara","Brooklyn","Williamsburg",40.71430361086426,-73.95877163466194,"Private room",60,1,3,"2014-10-25",0.5,2,227
279501,1444859,"Brendan","Brooklyn","Williamsburg",40.712255559749345,-73.95736106340296,"Private room",75,1,35,"2014-12-09",1.1,1,286
2152948,10988040,"Kim","Manhattan","Hell's Kitchen",40.763849951446964,-73.99474882631127,"Entire home/apt",225,2,9,"2014-12-11",1.1,1,365
4227407,21940071,"Jessii","Manhattan","East Village",40.72815309817112,-73.98834557878448,"Shared room",50,1,0,"",,3,361
4349230,21739013,"James","Brooklyn","Boerum Hill",40.683533597174325,-73.97996289618344,"Private room",105,1,0,"",,1,259
3835757,3339701,"Angelo","Queens","Ditmars / Steinway",40.774875155420524,-73.90740103614768,"Private room",50,1,14,"2014-12-15",3.0,8,225
204833,903686,"Melanie","Brooklyn","Williamsburg",40.709302156051955,-73.9497005578768,"Private room",100,3,6,"2014-05-26",0.2,1,364
2063587,9864136,"Anthony","Manhattan","Kips Bay",40.74170982633151,-73.9783543430655,"Private room",75,1,30,"2014-12-25",3.7,4,362
